image,type,true_class,predicted_class,confidence,iou
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0098.jpg,correct,Crop,Crop,0.34869614243507385,0.8344929762519735
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0098.jpg,correct,Crop,Crop,0.5935148000717163,0.7610875723393661
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0099.jpg,correct,Crop,Crop,0.3593437373638153,0.8348095500815397
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0099.jpg,correct,Crop,Crop,0.6185797452926636,0.7609085486351711
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0101.jpg,correct,Crop,Crop,0.55218505859375,0.7745059971824129
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0101.jpg,correct,Crop,Crop,0.5142312049865723,0.6450996950976163
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0102.jpg,correct,Crop,Crop,0.6407175064086914,0.8364543366441143
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0103.jpg,correct,Crop,Crop,0.6789982318878174,0.9400718874953937
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0103.jpg,correct,Crop,Crop,0.5733686685562134,0.8200235659344177
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0104.jpg,correct,Crop,Crop,0.7484045624732971,0.8437435288774155
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0106.jpg,correct,Crop,Crop,0.7284037470817566,0.8630142972988868
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0107.jpg,correct,Crop,Crop,0.5403931140899658,0.7283414097751388
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0107.jpg,false_positive,background,Crop,0.2584332525730133,0.0
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0108.jpg,correct,Crop,Crop,0.3202941417694092,0.7277074633146057
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0108.jpg,false_positive,background,Crop,0.4507102370262146,0.0
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0112.jpg,correct,Crop,Crop,0.7313640713691711,0.6814028907252545
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0112.jpg,correct,Crop,Crop,0.5230230093002319,0.6678879215521942
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0113.jpg,correct,Crop,Crop,0.634753406047821,0.8194456536905517
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0114.jpg,correct,Crop,Crop,0.7152010202407837,0.9597892839563644
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0114.jpg,correct,Crop,Crop,0.5228607654571533,0.8121716389482445
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0115.jpg,correct,Crop,Crop,0.7500967979431152,0.8448052092756639
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0115.jpg,false_positive,background,Crop,0.39361855387687683,0.0
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0117.jpg,correct,Crop,Crop,0.752212405204773,0.8418483926501441
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0118.jpg,correct,Crop,Crop,0.5487679243087769,0.7231174912809779
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0118.jpg,false_positive,background,Crop,0.3331710994243622,0.0
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0119.jpg,correct,Crop,Crop,0.4079759120941162,0.7189088742139617
DJI_20230614085026_0173_V_JPG.rf.518b0f796d8fd84b5eea25b9e14ab21f_tile_0119.jpg,false_positive,background,Crop,0.4565885365009308,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0003.jpg,correct,Crop,Crop,0.4817403256893158,0.7098883200273504
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0003.jpg,false_positive,background,Crop,0.4683419167995453,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0004.jpg,correct,Crop,Crop,0.7039626240730286,0.7871755152668204
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0005.jpg,correct,Crop,Crop,0.5061706900596619,0.8676151687260832
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0005.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0006.jpg,correct,Crop,Crop,0.7277156710624695,0.8420473116989189
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0006.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0006.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0007.jpg,correct,Crop,Crop,0.6917813420295715,0.8486916473395452
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0007.jpg,correct,Crop,Crop,0.7135072946548462,0.8403228250813563
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0008.jpg,correct,Crop,Crop,0.6289281249046326,0.9219368383051145
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0008.jpg,correct,Crop,Crop,0.7313018441200256,0.8549010516093848
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0009.jpg,correct,Crop,Crop,0.6491701602935791,0.9211694693873789
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0014.jpg,correct,Crop,Crop,0.7439674139022827,0.958073290331677
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0015.jpg,correct,Crop,Crop,0.5591959953308105,0.7305614985704062
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0016.jpg,correct,Crop,Crop,0.30255213379859924,0.7813450430151684
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0016.jpg,correct,Crop,Crop,0.6478149890899658,0.7026902306026704
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0016.jpg,false_positive,background,Crop,0.5557684302330017,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0017.jpg,correct,Crop,Crop,0.7455134391784668,0.8333836318398421
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0017.jpg,correct,Crop,Crop,0.6812778115272522,0.7113198040798304
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0017.jpg,false_positive,background,Crop,0.39394980669021606,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0018.jpg,correct,Crop,Crop,0.7275582551956177,0.8279860846789774
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0018.jpg,correct,Crop,Crop,0.7122502326965332,0.7238849649338915
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0018.jpg,correct,Crop,Crop,0.6042488813400269,0.7113541997197157
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0018.jpg,correct,Crop,Crop,0.5850043296813965,0.6017496155788148
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0019.jpg,correct,Crop,Crop,0.6483646035194397,0.8843241179780946
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0019.jpg,correct,Crop,Crop,0.7169933319091797,0.7158875208804647
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0019.jpg,correct,Crop,Crop,0.3825673460960388,0.6945719162847712
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0019.jpg,correct,Crop,Crop,0.5774004459381104,0.6001860895671088
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0020.jpg,correct,Crop,Crop,0.6765199303627014,0.8910666975755777
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0020.jpg,correct,Crop,Crop,0.4446580410003662,0.6821563745663628
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0024.jpg,correct,Crop,Crop,0.627834677696228,0.503697205307305
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0025.jpg,correct,Crop,Crop,0.63132244348526,0.9761260712755866
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0025.jpg,correct,Crop,Crop,0.525891125202179,0.8501241955621239
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0025.jpg,false_positive,background,Crop,0.5963380336761475,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0026.jpg,correct,Crop,Crop,0.5829004645347595,0.8465265418214
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0027.jpg,correct,Crop,Crop,0.6852455735206604,0.8360259609145678
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0027.jpg,correct,Crop,Crop,0.6397514343261719,0.7254160034798003
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0028.jpg,correct,Crop,Crop,0.727796196937561,0.7632610472252042
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0029.jpg,correct,Crop,Crop,0.7215139269828796,0.8123941536535714
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0029.jpg,correct,Crop,Crop,0.7403817176818848,0.7086669168536901
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0029.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0030.jpg,correct,Crop,Crop,0.7438005805015564,0.7154071220543953
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0030.jpg,correct,Crop,Crop,0.5038871169090271,0.6697472167756845
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0030.jpg,correct,Crop,Crop,0.6647989749908447,0.5121128124882978
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0030.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0031.jpg,correct,Crop,Crop,0.5238982439041138,0.6661278690779402
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0031.jpg,correct,Crop,Crop,0.6767227649688721,0.5148793839469389
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0032.jpg,correct,Crop,Crop,0.6872648596763611,0.8051290173070822
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0032.jpg,false_positive,background,Crop,0.4557502269744873,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0033.jpg,correct,Crop,Crop,0.6841807961463928,0.808091507778575
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0033.jpg,false_positive,background,Crop,0.4464080035686493,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0035.jpg,correct,Crop,Crop,0.468941330909729,0.8357819553996148
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0035.jpg,false_positive,background,Weed,0.31748896837234497,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0036.jpg,correct,Crop,Crop,0.6228769421577454,0.7283955176934263
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0036.jpg,correct,Crop,Crop,0.6953089237213135,0.5954943288631895
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0037.jpg,correct,Crop,Crop,0.7345161437988281,0.724033907003532
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0037.jpg,correct,Crop,Crop,0.7071525454521179,0.6440171528541638
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0038.jpg,correct,Crop,Crop,0.6365451216697693,0.7482613546931471
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0038.jpg,correct,Crop,Crop,0.5453552007675171,0.5147262612756421
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0039.jpg,correct,Crop,Crop,0.6459187865257263,0.9551406334353523
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0039.jpg,correct,Crop,Crop,0.5536566376686096,0.9344694534330522
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0039.jpg,false_positive,background,Crop,0.3960205912590027,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0040.jpg,correct,Crop,Crop,0.66168612241745,0.8394701647062431
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0040.jpg,false_positive,background,Crop,0.45947280526161194,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0041.jpg,correct,Crop,Crop,0.684249997138977,0.7133959599192082
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0041.jpg,correct,Crop,Crop,0.5618830919265747,0.6489369609705232
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0042.jpg,correct,Crop,Crop,0.6677905321121216,0.6982807084386301
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0042.jpg,correct,Crop,Crop,0.5464572310447693,0.6557150289227107
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0043.jpg,correct,Crop,Crop,0.6556112766265869,0.813175247612759
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0043.jpg,false_positive,background,Crop,0.48941314220428467,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0044.jpg,correct,Crop,Crop,0.6509831547737122,0.8140272010459678
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0044.jpg,false_positive,background,Crop,0.48828640580177307,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0046.jpg,correct,Crop,Crop,0.4964279532432556,0.8505969662719449
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0047.jpg,correct,Crop,Crop,0.6386658549308777,0.849070234222229
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0047.jpg,correct,Crop,Crop,0.5872660875320435,0.8306303094954296
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0048.jpg,correct,Crop,Crop,0.6914613246917725,0.6875235082367236
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0049.jpg,correct,Crop,Crop,0.34101608395576477,0.8340803469508391
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0049.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0049.jpg,false_positive,background,Crop,0.4263004958629608,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0049.jpg,false_positive,background,Crop,0.37028586864471436,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0050.jpg,correct,Crop,Crop,0.7384153604507446,0.8998057594897646
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0050.jpg,false_positive,background,Crop,0.39420244097709656,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0051.jpg,correct,Crop,Crop,0.5588997006416321,0.6379512384337981
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0051.jpg,correct,Crop,Crop,0.7134905457496643,0.5918896818641651
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0052.jpg,correct,Crop,Crop,0.6115706562995911,0.6954239272720433
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0052.jpg,correct,Crop,Crop,0.6152111291885376,0.6222527496398406
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0054.jpg,correct,Crop,Crop,0.7105157375335693,0.8930339214967247
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0054.jpg,false_positive,background,Crop,0.5190492272377014,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0055.jpg,correct,Crop,Crop,0.708982527256012,0.894256528027089
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0055.jpg,false_positive,background,Crop,0.5146943926811218,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0056.jpg,correct,Crop,Crop,0.42363300919532776,0.7190708529642004
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0056.jpg,false_positive,background,Crop,0.793082058429718,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0056.jpg,false_positive,background,Crop,0.27476659417152405,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0057.jpg,correct,Crop,Crop,0.6007157564163208,0.5511706179855013
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0058.jpg,correct,Crop,Crop,0.594409167766571,0.838856146637868
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0058.jpg,correct,Crop,Crop,0.5850582718849182,0.5759909498682028
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0059.jpg,correct,Crop,Crop,0.5270551443099976,0.8376836280723534
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0059.jpg,correct,Crop,Crop,0.4455544054508209,0.7470623910936459
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0059.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0059.jpg,false_positive,background,Crop,0.41489213705062866,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0059.jpg,false_positive,background,Crop,0.3469724953174591,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0059.jpg,false_positive,background,Crop,0.30261513590812683,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0060.jpg,correct,Crop,Crop,0.3504077196121216,0.8042491637448578
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0060.jpg,correct,Crop,Crop,0.6568964719772339,0.7444631966368933
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0060.jpg,false_positive,background,Crop,0.5095356106758118,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0060.jpg,false_positive,background,Crop,0.44943368434906006,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0061.jpg,correct,Crop,Crop,0.7385059595108032,0.9110689316983278
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0061.jpg,correct,Crop,Crop,0.7637332081794739,0.7923230863342764
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0062.jpg,correct,Crop,Crop,0.5778117775917053,0.6412495506351051
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0062.jpg,correct,Crop,Crop,0.4594893157482147,0.6175822572521924
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0063.jpg,correct,Crop,Crop,0.6832488179206848,0.7850702339567276
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0063.jpg,correct,Crop,Crop,0.5896466970443726,0.687746380725871
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0064.jpg,correct,Crop,Crop,0.713366687297821,0.7253996999362406
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0065.jpg,correct,Crop,Crop,0.7196704149246216,0.8605529590694245
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0066.jpg,correct,Crop,Crop,0.7168744802474976,0.8603241899643398
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0067.jpg,correct,Crop,Crop,0.4307019114494324,0.713847026314821
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0067.jpg,false_positive,background,Crop,0.6686772108078003,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0068.jpg,correct,Crop,Crop,0.5514951944351196,0.7598294022533378
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0068.jpg,correct,Crop,Crop,0.6064863801002502,0.5407043898505334
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0069.jpg,correct,Crop,Crop,0.6994407176971436,0.8068631379840128
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0069.jpg,correct,Crop,Crop,0.6783127784729004,0.7495604714297808
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0070.jpg,correct,Crop,Crop,0.28573811054229736,0.8616212306572997
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0070.jpg,correct,Crop,Crop,0.5313087701797485,0.7493476009548998
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0070.jpg,correct,Crop,Crop,0.5403514504432678,0.6417517477105847
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0070.jpg,false_positive,background,Crop,0.3937292993068695,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0071.jpg,correct,Crop,Crop,0.585678219795227,0.8476912034679815
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0071.jpg,correct,Crop,Crop,0.5730326771736145,0.7675752977532636
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0071.jpg,false_positive,background,Crop,0.4351406395435333,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0072.jpg,correct,Crop,Crop,0.7068459391593933,0.7656484094860408
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0072.jpg,correct,Crop,Crop,0.7458862066268921,0.7397555021957687
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0073.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0074.jpg,correct,Crop,Crop,0.7011864185333252,0.7798233154440259
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0074.jpg,correct,Crop,Crop,0.554732620716095,0.6584803396973152
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0075.jpg,correct,Crop,Crop,0.3989329934120178,0.7517316944128271
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0075.jpg,false_positive,background,Crop,0.27230650186538696,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0076.jpg,correct,Crop,Crop,0.27396753430366516,0.6092586908484907
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0077.jpg,correct,Crop,Crop,0.2683589458465576,0.6082037322343965
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0078.jpg,correct,Crop,Crop,0.5115005970001221,0.5403980981917684
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0078.jpg,false_positive,background,Crop,0.6377449631690979,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0078.jpg,false_positive,background,Crop,0.5161836743354797,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0079.jpg,correct,Crop,Crop,0.6987608075141907,0.8301816024375019
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0079.jpg,correct,Crop,Crop,0.5671895146369934,0.7517864464948318
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0079.jpg,correct,Crop,Crop,0.5236420631408691,0.5441902369717555
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0080.jpg,correct,Crop,Crop,0.687229573726654,0.8753342528481904
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0080.jpg,correct,Crop,Crop,0.6683194637298584,0.7561841978181463
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0081.jpg,correct,Crop,Crop,0.5195870399475098,0.7470557429143634
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0081.jpg,missed_crop,Crop,background,0.0,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0082.jpg,correct,Crop,Crop,0.632207453250885,0.6820790053949921
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0082.jpg,correct,Crop,Crop,0.3891933858394623,0.6245084367321263
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0082.jpg,missed_weed,Weed,background,0.0,0.0
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0083.jpg,correct,Crop,Crop,0.7509350180625916,0.824464645519885
DJI_20230614085052_0186_V_JPG.rf.774a838d460f939ffab6292b10842714_tile_0083.jpg,correct,Crop,Crop,0.6304419040679932,0.7299718614782995
